STDM_TAZ,State,County,MPO,IsMPO,ITDDist,Area,DayPark,HourPark,AgforF,MiningF,UtilF,ConstrF,ManufF,WhlsaleF,RetailF,TrawhseF,InfoF,FininsF,EduK12,EduHigh,EduOthers,RealestF,ProftechF,MgmtF,WastadmnF,HealthF,ArtsentF,FoodlodgF,OtherF,PublicF,TotEmp,STATEFPS,COUNTYFPS,CNTYIDFP00,TOTPOP_T,TOTHH_T,HHSIZE1,HHSIZE2,HHSIZE3,HHSIZE4,HHSIZE5,HHSIZE6,HHSIZE7,HHWORK0,HHWORK1,HHWORK2,HHWORK3,CATINC1,CATINC2,CATINC3,HHSIZE1_O,HHWORK0_O,HHINC1,HHINC2,HHINC3,HHINC4,HHINC5,HHINC6,HHINC7,HHINC8,HHINC9,HHINC10,HHINC11,HHINC12,HHINC13,HHINC14,HHINC15,HHINC16,ShadowPrice,destinationChoiceDistrict
3277,Idaho,Bannock,BTPO,1,5,24121.81302,0,0,0,0,0,9,4,0,0,0,0,38,0,0,0,0,81,0,98,0,0,0,0,0,230,16,5,16005,27,16,8,6,1,1,0,0,0,6,7,3,0,10,5,1,8,6,2,2,3,2,1,1,1,1,1,1,1,0,1,0,0,0,1,5
3278,Idaho,Bannock,BTPO,1,5,11852.94476,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,0,19,0,0,0,0,2,12,1,65,16,5,16005,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3279,Idaho,Bannock,BTPO,1,5,47357.47357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,14,8,2,6,0,0,0,0,0,2,3,3,0,2,3,3,2,2,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,5
3280,Idaho,Bannock,BTPO,1,5,229440.9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,9,6,3,3,0,0,0,0,0,2,2,2,0,1,2,3,3,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,5
3281,Idaho,Bannock,BTPO,1,5,71026.41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,5,16005,244,101,33,27,20,13,5,3,0,19,39,37,6,27,40,34,32,20,7,5,3,3,9,7,5,11,4,13,18,10,4,0,1,2,1,5
3282,Idaho,Bannock,BTPO,1,5,73736.71064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,3,0,0,0,0,0,74,16,5,16005,128,54,14,17,15,6,1,1,0,10,21,20,3,15,22,17,14,10,4,3,1,2,5,4,3,6,2,7,10,5,2,0,1,1,1,5
3283,Idaho,Bannock,BTPO,1,5,168168.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,412,148,31,47,22,29,9,8,2,29,57,54,8,40,56,52,30,29,10,8,4,5,13,10,7,15,5,19,27,15,6,1,1,2,1,5
3284,Idaho,Bannock,BTPO,1,5,161570.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,5,16005,356,143,40,43,25,16,12,5,2,28,55,52,8,39,55,49,41,28,10,7,4,5,13,10,7,15,5,18,26,14,6,1,1,2,1,5
3285,Idaho,Bannock,BTPO,1,5,49712.68013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,121,55,16,20,8,8,1,1,1,11,21,20,3,15,22,18,16,11,4,3,1,2,5,4,3,6,2,7,10,5,2,0,1,1,1,5
3286,Idaho,Bannock,BTPO,1,5,47026.8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,153,61,20,14,11,11,1,2,2,13,23,22,3,16,23,22,21,12,4,3,2,2,5,4,3,6,2,8,11,6,2,0,1,1,1,5
3287,Idaho,Bannock,BTPO,1,5,38953.7933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,31,12,1,5,4,2,0,0,0,2,5,4,1,3,5,4,1,2,1,1,0,0,1,1,1,1,0,2,2,1,0,0,0,0,1,5
3288,Idaho,Bannock,BTPO,1,5,501545.2021,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,16,5,16005,1111,358,67,121,49,61,29,19,12,69,138,131,20,94,137,127,66,69,24,18,9,11,32,24,17,37,13,46,65,36,15,2,4,6,1,5
3289,Idaho,Bannock,BTPO,1,5,1820870.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,20,9,5,2,0,2,0,0,0,3,3,3,0,2,3,4,4,2,1,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,1,5
3290,Idaho,Bannock,BTPO,1,5,1165438.758,0,0,0,0,0,6,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,0,0,0,59,16,5,16005,803,283,59,99,39,46,25,12,3,54,109,104,16,74,108,101,58,55,19,14,7,9,25,19,13,30,10,36,51,28,12,1,3,4,1,5
3291,Idaho,Bannock,BTPO,1,5,76710.09566,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,16,5,16005,96,41,13,12,8,4,2,2,0,8,16,15,2,11,15,15,13,8,3,2,1,1,4,3,2,4,1,5,7,4,2,0,0,1,1,5
3292,Idaho,Bannock,BTPO,1,5,73645.74515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,173,74,20,28,14,5,4,2,1,15,28,27,4,20,30,24,21,14,5,4,2,2,7,5,4,8,3,10,13,7,3,0,1,1,1,5
3293,Idaho,Bannock,BTPO,1,5,53450.06536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,129,50,12,16,10,7,3,1,1,10,19,18,3,13,18,19,12,10,3,3,1,2,4,3,2,5,2,6,9,5,2,0,1,1,1,5
3294,Idaho,Bannock,BTPO,1,5,34476.50746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,88,44,18,13,8,5,0,0,0,9,17,16,2,11,18,15,18,9,3,2,1,1,4,3,2,5,2,6,8,4,2,0,0,1,1,5
3295,Idaho,Bannock,BTPO,1,5,19417.88445,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,31,16,5,16005,65,31,12,11,3,3,0,2,0,6,12,11,2,9,11,11,12,6,2,2,1,1,3,2,1,3,1,4,6,3,1,0,0,0,1,5
3296,Idaho,Bannock,BTPO,1,5,1280531.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3297,Idaho,Bannock,BTPO,1,5,70818.41639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,128,56,16,21,11,5,1,1,1,13,24,18,1,24,18,14,17,13,8,2,5,4,5,2,3,4,2,7,4,5,3,1,0,0,1,5
3298,Idaho,Bannock,BTPO,1,5,193076.6531,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,16,5,16005,64,28,9,11,5,2,1,0,0,6,12,9,1,13,9,6,8,7,4,1,3,2,3,1,2,2,1,3,2,2,2,1,0,0,1,5
3299,Idaho,Bannock,BTPO,1,5,237374.6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,42,14,3,4,2,3,0,2,0,4,6,4,0,6,6,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,5
3300,Idaho,Bannock,BTPO,1,5,46899.43716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,26,6,0,1,0,2,2,1,0,1,3,2,0,3,1,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5
3301,Idaho,Bannock,BTPO,1,5,52636.54324,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,0,0,193,0,0,0,0,221,16,5,16005,57,23,5,9,3,4,2,0,0,6,10,7,0,10,8,5,6,5,3,1,2,2,2,1,1,2,1,3,2,2,1,0,0,0,1,5
3302,Idaho,Bannock,BTPO,1,5,22238.43496,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,58,0,0,0,0,66,16,5,16005,53,39,25,8,1,5,0,0,0,9,17,12,1,17,14,8,24,9,5,1,4,3,4,2,2,3,2,5,3,3,2,1,0,0,1,5
3303,Idaho,Bannock,BTPO,1,5,24122.19424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,100,48,15,17,10,4,1,1,0,12,20,15,1,21,17,10,15,11,7,2,4,3,5,2,3,4,2,6,3,4,3,1,0,0,1,5
3304,Idaho,Bannock,BTPO,1,5,17497.91876,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,5,16005,75,35,15,7,9,3,0,0,1,8,15,11,1,15,11,9,15,8,5,1,3,3,3,1,2,3,1,4,2,3,2,1,0,0,1,5
3305,Idaho,Bannock,BTPO,1,5,28670.6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,104,50,19,18,6,4,2,1,0,12,21,16,1,23,17,10,19,12,7,2,5,4,5,2,3,4,2,6,3,4,3,1,0,0,1,5
3306,Idaho,Bannock,BTPO,1,5,18176.98319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,66,26,4,12,1,6,3,0,0,6,11,8,1,12,8,6,6,6,4,1,2,2,3,1,1,2,1,3,2,2,1,1,0,0,1,5
3307,Idaho,Bannock,BTPO,1,5,93425.69713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,125,55,27,14,4,8,2,0,0,14,23,17,1,24,18,13,26,13,8,2,5,4,5,2,3,4,2,7,4,5,3,1,0,0,1,5
3308,Idaho,Bannock,BTPO,1,5,49994.11476,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,44,16,5,16005,123,69,33,21,11,3,1,0,0,17,29,22,1,31,23,15,34,16,10,3,6,5,7,3,4,5,3,8,5,6,4,1,0,0,1,5
3309,Idaho,Bannock,BTPO,1,5,24112.34008,0,0,0,0,0,0,0,4,60,0,21,0,0,0,0,0,0,0,0,0,0,4,17,0,106,16,5,16005,22,16,7,9,0,0,0,0,0,4,7,5,0,7,6,3,7,4,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,0,1,5
3310,Idaho,Bannock,BTPO,1,5,23976.18154,0,0,0,0,0,2,13,0,34,0,0,56,0,0,0,0,65,0,0,7,7,0,7,34,225,16,5,16005,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3311,Idaho,Bannock,BTPO,1,5,81117.89007,0,0,0,0,0,39,0,0,0,0,0,333,0,0,0,49,225,0,78,0,0,108,98,0,930,16,5,16005,31,22,16,4,1,1,0,0,0,6,9,7,0,10,8,4,16,5,3,1,2,2,2,1,1,2,1,3,2,2,1,0,0,0,1,5
3312,Idaho,Bannock,BTPO,1,5,21163.91532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,54,35,22,10,1,1,1,0,0,8,15,11,1,15,11,9,22,8,5,1,3,3,3,1,2,3,1,4,2,3,2,1,0,0,1,5
3313,Idaho,Bannock,BTPO,1,5,23604.35402,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,3,0,6,0,0,2,0,22,16,5,16005,45,30,13,12,0,5,0,0,0,6,13,10,1,13,10,7,13,7,4,1,3,2,3,1,2,2,1,4,2,2,2,1,0,0,1,5
3314,Idaho,Bannock,BTPO,1,5,24677.22096,0,0,0,0,0,0,0,1,16,0,0,44,0,0,0,0,1,0,1,10,0,0,0,0,73,16,5,16005,72,47,24,10,5,8,0,0,0,11,20,15,1,21,17,9,24,11,7,2,4,3,5,2,3,4,2,6,3,4,3,1,0,0,1,5
3315,Idaho,Bannock,BTPO,1,5,16650.78223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,16005,36,21,10,4,3,4,0,0,0,5,9,7,0,10,8,3,10,5,3,1,2,2,2,1,1,2,1,3,1,2,1,0,0,0,1,5
3316,Idaho,Bannock,BTPO,1,5,12105.62955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,49,19,4,6,4,4,1,0,0,5,8,6,0,9,6,4,4,5,3,1,2,1,2,1,1,1,1,2,1,2,1,0,0,0,1,5
3317,Idaho,Bannock,BTPO,1,5,22877.96602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,16,5,16005,64,28,8,12,1,5,1,0,1,6,12,9,1,13,9,6,9,7,4,1,3,2,3,1,2,2,1,3,2,2,2,1,0,0,1,5
3318,Idaho,Bannock,BTPO,1,5,23671.57626,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,16005,55,33,16,12,5,0,0,0,0,8,14,10,1,14,11,8,16,8,5,1,3,2,3,1,2,3,1,4,2,3,2,1,0,0,1,5
3319,Idaho,Bannock,BTPO,1,5,45371.85476,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,5,16005,45,27,9,13,4,0,1,0,0,6,11,9,1,13,9,5,9,6,4,1,3,2,3,1,2,2,1,3,2,2,2,1,0,0,1,5
3320,Idaho,Bannock,BTPO,1,5,40180.15689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,53,20,8,5,4,2,0,1,0,5,9,6,0,9,7,4,9,5,3,1,2,1,2,1,1,2,1,2,1,2,1,0,0,0,1,5
3321,Idaho,Bannock,BTPO,1,5,34691.68218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,100,42,12,19,4,5,1,0,1,10,18,13,1,19,14,9,12,10,6,2,4,3,4,2,2,3,2,5,3,3,2,1,0,0,1,5
3322,Idaho,Bannock,BTPO,1,5,42321.54685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,36,14,2,8,0,2,1,1,0,4,6,4,0,6,6,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,5
3323,Idaho,Bannock,BTPO,1,5,51344.09212,0,0,0,0,0,8,31,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,8,0,71,16,5,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3324,Idaho,Bannock,BTPO,1,5,61717.09317,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,16,5,16005,6,4,3,0,1,0,0,0,0,1,2,1,0,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3325,Idaho,Bannock,BTPO,1,5,1543741.2,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,16,5,16005,310,4,3,0,0,1,0,0,0,1,2,1,0,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3326,Idaho,Bannock,BTPO,1,5,116416.0521,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16,5,16005,69,38,18,14,1,5,0,0,0,9,16,12,1,17,13,8,18,9,5,1,4,3,4,2,2,3,1,5,3,3,2,1,0,0,1,5
3327,Idaho,Bannock,BTPO,1,5,79866.22488,0,0,0,0,0,0,6,1,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,13,16,5,16005,236,70,10,20,12,13,9,5,1,17,30,22,1,32,24,14,9,17,10,3,7,5,7,3,4,5,3,9,5,6,4,1,0,0,1,5
3328,Idaho,Bannock,BTPO,1,5,34313.97551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3329,Idaho,Bannock,BTPO,1,5,26265.85321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,17,6,2,2,1,1,0,0,0,1,3,2,0,3,1,2,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5
3330,Idaho,Bannock,BTPO,1,5,158061.6802,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,16,5,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3331,Idaho,Bannock,BTPO,1,5,61333.70773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,16,5,16005,53,30,10,17,3,0,0,0,0,6,13,10,1,13,10,7,10,7,4,1,3,2,3,1,2,2,1,4,2,2,2,1,0,0,1,5
3332,Idaho,Bannock,BTPO,1,5,1522486.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,16,5,16005,87,40,13,14,8,4,0,1,0,9,17,13,1,19,14,7,13,10,6,2,4,3,4,2,2,3,2,5,3,3,2,1,0,0,1,5
3333,Idaho,Bannock,BTPO,1,5,63432.88348,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,5,16005,26,8,0,3,0,1,4,0,0,2,3,3,0,4,2,2,1,2,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,5
3334,Idaho,Bannock,BTPO,1,5,153004.7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,136,65,29,10,16,6,2,2,0,15,28,21,1,28,23,14,28,16,9,2,6,5,6,3,4,5,3,8,4,5,4,1,0,0,1,5
3335,Idaho,Bannock,BTPO,1,5,97671.69661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,57,21,5,8,2,4,1,0,1,5,9,7,0,10,8,3,5,5,3,1,2,2,2,1,1,2,1,3,1,2,1,0,0,0,1,5
3336,Idaho,Bannock,BTPO,1,5,85484.19088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,15,6,2,2,0,0,0,0,2,2,2,1,1,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,5
3337,Idaho,Bannock,BTPO,1,5,23602.42913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,30,19,9,10,0,0,0,0,0,4,8,4,3,0,3,16,8,4,0,0,0,0,0,0,1,0,1,1,2,5,3,3,0,1,1,5
3338,Idaho,Bannock,BTPO,1,5,623302.1531,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,33,16,5,16005,53,33,14,18,1,0,0,0,0,7,13,8,5,2,5,26,14,7,0,0,0,1,1,0,1,1,1,2,4,9,5,5,1,2,1,5
3339,Idaho,Bannock,BTPO,1,5,49061.55424,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,54,16,5,16005,63,25,4,14,2,1,3,1,0,5,10,6,4,0,3,22,4,6,0,0,0,0,0,0,1,0,1,1,3,7,4,4,1,1,1,5
3340,Idaho,Bannock,BTPO,1,5,329681.6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,32,12,3,4,3,1,0,1,0,2,5,3,2,0,1,11,3,3,0,0,0,0,0,0,0,0,0,1,2,3,2,2,0,1,1,5
3341,Idaho,Bannock,BTPO,1,5,285014.2325,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,5,16005,339,114,22,38,26,9,5,10,4,26,46,26,16,8,17,89,23,25,2,1,1,2,2,1,3,2,4,7,15,33,16,17,3,6,1,5
3342,Idaho,Bannock,BTPO,1,5,99574.73844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,260,82,12,29,11,6,11,11,2,18,33,19,12,6,12,64,13,18,1,1,1,1,2,1,2,1,3,5,11,23,12,12,2,4,1,5
3343,Idaho,Bannock,BTPO,1,5,103580.3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,91,33,7,11,5,5,4,0,1,7,13,8,5,2,5,26,7,7,0,0,0,1,1,0,1,1,1,2,4,9,5,5,1,2,1,5
3344,Idaho,Bannock,BTPO,1,5,112775.2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3345,Idaho,Bannock,BTPO,1,5,554066.2994,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16,16,5,16005,207,80,13,43,6,12,3,3,0,19,32,18,11,6,12,62,13,18,1,1,1,1,2,1,2,1,3,5,10,23,12,12,2,4,1,5
3346,Idaho,Bannock,BTPO,1,5,114843.6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,91,39,9,19,6,3,2,0,0,8,16,9,6,3,5,31,9,9,1,0,0,1,1,0,1,1,1,2,5,11,6,6,1,2,1,5
3347,Idaho,Bannock,BTPO,1,5,200600.4464,0,0,0,0,0,49,16,6,2,0,2,0,0,0,0,2,0,0,21,18,0,0,2,2,120,16,5,16005,252,109,23,53,17,9,5,1,1,25,44,25,15,8,16,85,25,24,2,1,1,2,2,1,3,2,4,6,14,31,16,16,3,6,1,5
3348,Idaho,Bannock,BTPO,1,5,145394.3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,60,26,6,13,4,2,1,0,0,5,11,6,4,0,4,22,6,6,0,0,0,0,0,0,1,0,1,2,3,7,4,4,1,1,1,5
3349,Idaho,Bannock,BTPO,1,5,129033.6,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,16,5,16005,50,22,5,11,3,2,1,0,0,5,9,5,3,0,3,19,5,5,0,0,0,0,0,0,1,0,1,1,3,6,3,3,1,1,1,5
3350,Idaho,Bannock,BTPO,1,5,127377.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,50,22,5,11,3,2,1,0,0,5,9,5,3,0,3,19,5,5,0,0,0,0,0,0,1,0,1,1,3,6,3,3,1,1,1,5
3351,Idaho,Bannock,BTPO,1,5,542905.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,4,2,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
3352,Idaho,Bannock,BTPO,1,5,8830590.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,235,75,6,28,7,18,13,1,2,27,24,23,1,21,27,27,5,27,7,2,5,3,4,10,6,1,3,7,10,14,0,1,0,1,1,5
3353,Idaho,Bannock,BTPO,1,5,34698.69352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,55,20,4,7,2,4,3,0,0,6,8,5,1,10,6,4,4,6,3,1,3,2,1,1,1,1,1,2,2,2,0,0,0,0,1,5
3354,Idaho,Bannock,BTPO,1,5,121652.0043,0,0,0,0,0,0,17,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,93,16,5,16005,83,40,19,10,4,4,2,1,0,13,15,11,1,17,14,9,19,13,6,2,5,3,1,2,3,3,2,4,5,4,0,1,0,0,1,5
3355,Idaho,Bannock,BTPO,1,5,143881.9145,0,0,0,0,0,4,6,120,199,17,0,6,0,0,0,0,85,0,0,0,0,202,0,4,643,16,5,16005,34,12,2,3,3,3,1,0,0,4,5,3,0,6,5,1,2,4,2,1,2,1,0,1,1,1,1,1,1,1,0,0,0,0,1,5
3356,Idaho,Bannock,BTPO,1,5,22365.90992,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16,5,16005,65,29,4,16,7,1,1,0,0,7,11,9,2,10,10,9,4,7,2,2,3,1,2,1,1,3,1,4,4,3,2,0,1,0,1,5
3357,Idaho,Bannock,BTPO,1,5,209509.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,63,26,7,11,4,3,1,0,0,7,9,7,3,7,12,7,6,7,2,1,2,1,1,2,3,2,1,4,3,2,0,1,0,1,1,5
3358,Idaho,Bannock,BTPO,1,5,22445.03708,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,87,0,0,0,0,97,16,5,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3359,Idaho,Bannock,BTPO,1,5,112517.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,287,109,24,43,18,11,6,4,3,24,42,35,8,17,27,65,25,25,4,2,4,6,1,4,3,4,8,8,18,18,14,5,8,3,1,5
3361,Idaho,Bannock,BTPO,1,5,104910.4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,210,68,8,28,11,3,12,1,5,15,26,22,5,11,16,41,8,15,2,1,3,4,1,2,2,2,5,5,11,11,9,3,5,2,1,5
3362,Idaho,Bannock,BTPO,1,5,683905.3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16005,53,19,3,9,3,2,1,1,0,4,8,4,3,0,3,16,2,4,0,0,0,0,0,0,1,0,1,1,2,5,3,3,1,1,1,5
3363,Idaho,Bannock,BTPO,1,5,547667.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,4,16,5,16005,173,66,8,35,10,7,4,2,0,15,27,15,9,4,9,53,8,15,1,1,0,1,1,0,2,1,2,4,9,19,10,10,2,3,1,5
