STDM_TAZ,State,County,MPO,ITDDist,Area,CNTYFIPS,sector,size,pfirmID
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Education,27,10032
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Households,16,10033
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Manuf,9,10034
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Public,2,10035
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Retail,509,10036
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Service,288,10037
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Trawhse,2,10038
3844,Idaho,Kootenai,KMPO,1,336194.7421,16055,Whlsale,28,10039
3845,Idaho,Kootenai,KMPO,1,318870.2028,16055,Constr,20,10040
3845,Idaho,Kootenai,KMPO,1,318870.2028,16055,Households,61,10041
3845,Idaho,Kootenai,KMPO,1,318870.2028,16055,Retail,260,10042
3845,Idaho,Kootenai,KMPO,1,318870.2028,16055,Service,68,10043
3845,Idaho,Kootenai,KMPO,1,318870.2028,16055,Whlsale,13,10044
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Constr,8,10045
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Education,61,10046
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Households,193,10047
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Manuf,51,10048
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Public,2,10049
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Retail,12,10050
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Service,116,10051
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Trawhse,11,10052
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Util,21,10053
3846,Idaho,Kootenai,KMPO,1,1302433.446,16055,Whlsale,8,10054
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Agfor,3,10055
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Constr,6,10056
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Education,101,10057
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Households,430,10058
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Manuf,17,10059
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Public,2,10060
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Retail,26,10061
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Service,38,10062
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Trawhse,5,10063
3847,Idaho,Kootenai,KMPO,1,1306954.283,16055,Whlsale,2,10064
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Constr,20,10065
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Households,696,10066
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Public,3,10067
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Retail,31,10068
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Service,33,10069
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Trawhse,4,10070
3849,Idaho,Kootenai,KMPO,1,2562122.959,16055,Whlsale,1,10071
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Constr,33,10072
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Education,2,10073
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Households,676,10074
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Manuf,13,10075
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Mining,12,10076
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Public,3,10077
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Retail,299,10078
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Service,163,10079
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Trawhse,3,10080
3850,Idaho,Kootenai,KMPO,1,948295.0323,16055,Whlsale,37,10081
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Constr,45,10082
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Households,122,10083
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Manuf,57,10084
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Retail,652,10085
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Service,198,10086
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Trawhse,1,10087
3851,Idaho,Kootenai,KMPO,1,1036373.873,16055,Whlsale,24,10088
3852,Idaho,Kootenai,KMPO,1,343823.0687,16055,Constr,1,10089
3852,Idaho,Kootenai,KMPO,1,343823.0687,16055,Education,8,10090
3852,Idaho,Kootenai,KMPO,1,343823.0687,16055,Manuf,8,10091
3852,Idaho,Kootenai,KMPO,1,343823.0687,16055,Retail,408,10092
3852,Idaho,Kootenai,KMPO,1,343823.0687,16055,Service,161,10093
3852,Idaho,Kootenai,KMPO,1,343823.0687,16055,Whlsale,7,10094
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Constr,3,10095
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Households,497,10096
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Public,2,10097
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Retail,390,10098
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Service,158,10099
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Trawhse,36,10100
3853,Idaho,Kootenai,KMPO,1,469708.2353,16055,Whlsale,10,10101
3854,Idaho,Kootenai,KMPO,1,861638.5302,16055,Households,504,10102
3854,Idaho,Kootenai,KMPO,1,861638.5302,16055,Mining,5,10103
3854,Idaho,Kootenai,KMPO,1,861638.5302,16055,Public,1,10104
3854,Idaho,Kootenai,KMPO,1,861638.5302,16055,Service,27,10105
3854,Idaho,Kootenai,KMPO,1,861638.5302,16055,Trawhse,2,10106
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Constr,1,10107
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Education,86,10108
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Households,536,10109
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Public,2,10110
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Retail,6,10111
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Service,6,10112
3855,Idaho,Kootenai,KMPO,1,1464164.919,16055,Whlsale,2,10113
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Constr,5,10114
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Education,3,10115
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Households,125,10116
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Public,4,10117
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Retail,125,10118
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Service,371,10119
3856,Idaho,Kootenai,KMPO,1,549528.0129,16055,Whlsale,29,10120
3857,Idaho,Kootenai,KMPO,1,833839.2854,16055,Constr,14,10121
3857,Idaho,Kootenai,KMPO,1,833839.2854,16055,Education,10,10122
3857,Idaho,Kootenai,KMPO,1,833839.2854,16055,Households,160,10123
3857,Idaho,Kootenai,KMPO,1,833839.2854,16055,Manuf,16,10124
3857,Idaho,Kootenai,KMPO,1,833839.2854,16055,Retail,8,10125
3857,Idaho,Kootenai,KMPO,1,833839.2854,16055,Service,481,10126
3858,Idaho,Kootenai,KMPO,1,267638.9088,16055,Public,6,10127
3858,Idaho,Kootenai,KMPO,1,267638.9088,16055,Retail,67,10128
3858,Idaho,Kootenai,KMPO,1,267638.9088,16055,Service,65,10129
3858,Idaho,Kootenai,KMPO,1,267638.9088,16055,Whlsale,9,10130
3859,Idaho,Kootenai,KMPO,1,229484.6955,16055,Households,54,10131
3859,Idaho,Kootenai,KMPO,1,229484.6955,16055,Public,2,10132
3859,Idaho,Kootenai,KMPO,1,229484.6955,16055,Retail,232,10133
3859,Idaho,Kootenai,KMPO,1,229484.6955,16055,Service,94,10134
3859,Idaho,Kootenai,KMPO,1,229484.6955,16055,Trawhse,7,10135
3859,Idaho,Kootenai,KMPO,1,229484.6955,16055,Whlsale,2,10136
3861,Idaho,Kootenai,KMPO,1,602490.9917,16055,Constr,3,10137
3861,Idaho,Kootenai,KMPO,1,602490.9917,16055,Households,477,10138
3861,Idaho,Kootenai,KMPO,1,602490.9917,16055,Service,1,10139
3861,Idaho,Kootenai,KMPO,1,602490.9917,16055,Trawhse,1,10140
3861,Idaho,Kootenai,KMPO,1,602490.9917,16055,Util,130,10141
3861,Idaho,Kootenai,KMPO,1,602490.9917,16055,Whlsale,3,10142
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Education,63,10143
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Households,160,10144
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Mining,1,10145
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Retail,94,10146
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Service,185,10147
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Trawhse,6,10148
3862,Idaho,Kootenai,KMPO,1,273708.2584,16055,Whlsale,5,10149
3863,Idaho,Kootenai,KMPO,1,25558422.45,16055,Constr,7,10150
3863,Idaho,Kootenai,KMPO,1,25558422.45,16055,Households,166,10151
3863,Idaho,Kootenai,KMPO,1,25558422.45,16055,Retail,1,10152
3863,Idaho,Kootenai,KMPO,1,25558422.45,16055,Service,10,10153
3864,Idaho,Kootenai,KMPO,1,385932.4231,16055,Education,5,10154
3864,Idaho,Kootenai,KMPO,1,385932.4231,16055,Public,283,10155
3864,Idaho,Kootenai,KMPO,1,385932.4231,16055,Retail,73,10156
3864,Idaho,Kootenai,KMPO,1,385932.4231,16055,Service,3585,10157
3864,Idaho,Kootenai,KMPO,1,385932.4231,16055,Trawhse,2,10158
3865,Idaho,Kootenai,KMPO,1,327445.3662,16055,Education,60,10159
3865,Idaho,Kootenai,KMPO,1,327445.3662,16055,Households,171,10160
3865,Idaho,Kootenai,KMPO,1,327445.3662,16055,Manuf,14,10161
3865,Idaho,Kootenai,KMPO,1,327445.3662,16055,Retail,35,10162
3865,Idaho,Kootenai,KMPO,1,327445.3662,16055,Service,323,10163
3865,Idaho,Kootenai,KMPO,1,327445.3662,16055,Whlsale,4,10164
3866,Idaho,Kootenai,KMPO,1,294510.2007,16055,Constr,2,10165
3866,Idaho,Kootenai,KMPO,1,294510.2007,16055,Households,212,10166
3866,Idaho,Kootenai,KMPO,1,294510.2007,16055,Public,1,10167
3866,Idaho,Kootenai,KMPO,1,294510.2007,16055,Retail,8,10168
3866,Idaho,Kootenai,KMPO,1,294510.2007,16055,Service,229,10169
3866,Idaho,Kootenai,KMPO,1,294510.2007,16055,Trawhse,2,10170
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Agfor,12,10171
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Constr,31,10172
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Education,2,10173
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Households,185,10174
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Manuf,16,10175
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Public,54,10176
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Retail,380,10177
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Service,427,10178
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Trawhse,97,10179
3867,Idaho,Kootenai,KMPO,1,652293.737,16055,Whlsale,68,10180
3868,Idaho,Kootenai,KMPO,1,553291.627,16055,Education,28,10181
3868,Idaho,Kootenai,KMPO,1,553291.627,16055,Households,513,10182
3868,Idaho,Kootenai,KMPO,1,553291.627,16055,Retail,37,10183
3868,Idaho,Kootenai,KMPO,1,553291.627,16055,Service,23,10184
3869,Idaho,Kootenai,KMPO,1,689803.7042,16055,Education,702,10185
3869,Idaho,Kootenai,KMPO,1,689803.7042,16055,Households,184,10186
3869,Idaho,Kootenai,KMPO,1,689803.7042,16055,Public,57,10187
3869,Idaho,Kootenai,KMPO,1,689803.7042,16055,Retail,44,10188
3869,Idaho,Kootenai,KMPO,1,689803.7042,16055,Service,117,10189
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Agfor,31,10190
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Constr,42,10191
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Households,550,10192
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Manuf,13,10193
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Public,1,10194
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Retail,56,10195
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Service,77,10196
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Trawhse,2,10197
3870,Idaho,Kootenai,KMPO,1,683583.9688,16055,Whlsale,7,10198
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Constr,5,10199
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Education,69,10200
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Households,707,10201
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Manuf,4,10202
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Retail,34,10203
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Service,63,10204
3871,Idaho,Kootenai,KMPO,1,861235.8356,16055,Whlsale,3,10205
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Constr,7,10206
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Education,294,10207
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Households,761,10208
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Manuf,7,10209
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Public,3,10210
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Retail,169,10211
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Service,389,10212
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Trawhse,6,10213
3872,Idaho,Kootenai,KMPO,1,871289.3768,16055,Whlsale,6,10214
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Constr,13,10215
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Education,162,10216
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Households,700,10217
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Public,2,10218
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Retail,53,10219
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Service,54,10220
3873,Idaho,Kootenai,KMPO,1,921168.5168,16055,Trawhse,11,10221
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Constr,7,10222
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Households,816,10223
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Manuf,1,10224
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Public,1,10225
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Retail,5,10226
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Service,44,10227
3874,Idaho,Kootenai,KMPO,1,3296505.686,16055,Whlsale,2,10228
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Constr,33,10229
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Education,1,10230
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Households,271,10231
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Manuf,18,10232
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Public,226,10233
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Retail,573,10234
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Service,271,10235
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Trawhse,31,10236
3875,Idaho,Kootenai,KMPO,1,1223611.742,16055,Whlsale,1,10237
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Education,1,10238
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Households,522,10239
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Public,1,10240
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Retail,84,10241
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Service,187,10242
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Trawhse,4,10243
3876,Idaho,Kootenai,KMPO,1,1494098.574,16055,Whlsale,5,10244
3877,Idaho,Kootenai,KMPO,1,1213041.136,16055,Households,78,10245
3877,Idaho,Kootenai,KMPO,1,1213041.136,16055,Retail,3,10246
3877,Idaho,Kootenai,KMPO,1,1213041.136,16055,Whlsale,3,10247
3879,Idaho,Kootenai,KMPO,1,6064400.64,16055,Constr,2,10248
3879,Idaho,Kootenai,KMPO,1,6064400.64,16055,Households,134,10249
3879,Idaho,Kootenai,KMPO,1,6064400.64,16055,Retail,6,10250
3879,Idaho,Kootenai,KMPO,1,6064400.64,16055,Service,5,10251
3879,Idaho,Kootenai,KMPO,1,6064400.64,16055,Whlsale,2,10252
3881,Idaho,Kootenai,KMPO,1,3944916.831,16055,Constr,6,10253
3881,Idaho,Kootenai,KMPO,1,3944916.831,16055,Households,196,10254
3881,Idaho,Kootenai,KMPO,1,3944916.831,16055,Retail,4,10255
3881,Idaho,Kootenai,KMPO,1,3944916.831,16055,Service,9,10256
3882,Idaho,Kootenai,KMPO,1,5221473.116,16055,Education,1,10257
3882,Idaho,Kootenai,KMPO,1,5221473.116,16055,Households,123,10258
3882,Idaho,Kootenai,KMPO,1,5221473.116,16055,Service,5,10259
3883,Idaho,Kootenai,KMPO,1,5421741.2,16055,Constr,16,10260
3883,Idaho,Kootenai,KMPO,1,5421741.2,16055,Households,328,10261
3883,Idaho,Kootenai,KMPO,1,5421741.2,16055,Retail,4,10262
3883,Idaho,Kootenai,KMPO,1,5421741.2,16055,Service,6,10263
3884,Idaho,Kootenai,KMPO,1,6902187.287,16055,Constr,8,10264
3884,Idaho,Kootenai,KMPO,1,6902187.287,16055,Households,112,10265
3884,Idaho,Kootenai,KMPO,1,6902187.287,16055,Service,11,10266
3884,Idaho,Kootenai,KMPO,1,6902187.287,16055,Whlsale,1,10267
3885,Idaho,Kootenai,KMPO,1,42166814.21,16055,Agfor,3,10268
3885,Idaho,Kootenai,KMPO,1,42166814.21,16055,Constr,21,10269
3885,Idaho,Kootenai,KMPO,1,42166814.21,16055,Households,268,10270
3885,Idaho,Kootenai,KMPO,1,42166814.21,16055,Service,11,10271
3886,Idaho,Kootenai,KMPO,1,102197972.5,16055,Households,44,10272
3886,Idaho,Kootenai,KMPO,1,102197972.5,16055,Service,2,10273
3887,Idaho,Kootenai,KMPO,1,44380160.86,16055,Constr,12,10274
3887,Idaho,Kootenai,KMPO,1,44380160.86,16055,Households,116,10275
3887,Idaho,Kootenai,KMPO,1,44380160.86,16055,Service,50,10276
3888,Idaho,Kootenai,KMPO,1,16769959.61,16055,Agfor,4,10277
3888,Idaho,Kootenai,KMPO,1,16769959.61,16055,Constr,8,10278
3888,Idaho,Kootenai,KMPO,1,16769959.61,16055,Households,199,10279
3888,Idaho,Kootenai,KMPO,1,16769959.61,16055,Service,3,10280
3888,Idaho,Kootenai,KMPO,1,16769959.61,16055,Whlsale,21,10281
3890,Idaho,Kootenai,KMPO,1,35044859.81,16055,Agfor,7,10282
3890,Idaho,Kootenai,KMPO,1,35044859.81,16055,Constr,25,10283
3890,Idaho,Kootenai,KMPO,1,35044859.81,16055,Households,396,10284
3890,Idaho,Kootenai,KMPO,1,35044859.81,16055,Service,51,10285
3890,Idaho,Kootenai,KMPO,1,35044859.81,16055,Whlsale,7,10286
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Constr,21,10287
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Households,229,10288
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Manuf,1,10289
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Public,2,10290
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Retail,18,10291
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Service,18,10292
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Util,4,10293
3891,Idaho,Kootenai,KMPO,1,24321725.56,16055,Whlsale,1,10294
3893,Idaho,Kootenai,KMPO,1,48473648.88,16055,Constr,13,10295
3893,Idaho,Kootenai,KMPO,1,48473648.88,16055,Households,186,10296
3893,Idaho,Kootenai,KMPO,1,48473648.88,16055,Retail,2,10297
3893,Idaho,Kootenai,KMPO,1,48473648.88,16055,Service,4,10298
3893,Idaho,Kootenai,KMPO,1,48473648.88,16055,Whlsale,3,10299
3894,Idaho,Kootenai,KMPO,1,7328514.421,16055,Constr,3,10300
3894,Idaho,Kootenai,KMPO,1,7328514.421,16055,Households,191,10301
3894,Idaho,Kootenai,KMPO,1,7328514.421,16055,Retail,7,10302
3894,Idaho,Kootenai,KMPO,1,7328514.421,16055,Service,19,10303
3894,Idaho,Kootenai,KMPO,1,7328514.421,16055,Whlsale,2,10304
3895,Idaho,Kootenai,KMPO,1,16745925.94,16055,Households,79,10305
3895,Idaho,Kootenai,KMPO,1,16745925.94,16055,Service,15,10306
3896,Idaho,Kootenai,KMPO,1,67415205.28,16055,Constr,8,10307
3896,Idaho,Kootenai,KMPO,1,67415205.28,16055,Education,3,10308
3896,Idaho,Kootenai,KMPO,1,67415205.28,16055,Households,244,10309
3896,Idaho,Kootenai,KMPO,1,67415205.28,16055,Public,3,10310
3896,Idaho,Kootenai,KMPO,1,67415205.28,16055,Retail,11,10311
3896,Idaho,Kootenai,KMPO,1,67415205.28,16055,Service,48,10312
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Agfor,2,10313
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Constr,22,10314
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Households,199,10315
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Manuf,1,10316
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Public,9,10317
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Retail,32,10318
3897,Idaho,Kootenai,KMPO,1,31151111.47,16055,Service,15,10319
3900,Idaho,Kootenai,KMPO,1,261486507.4,16055,Households,113,10320
3900,Idaho,Kootenai,KMPO,1,261486507.4,16055,Manuf,1,10321
3900,Idaho,Kootenai,KMPO,1,261486507.4,16055,Retail,1,10322
3901,Idaho,Kootenai,KMPO,1,47122348.19,16055,Agfor,5,10323
3901,Idaho,Kootenai,KMPO,1,47122348.19,16055,Education,1,10324
3901,Idaho,Kootenai,KMPO,1,47122348.19,16055,Households,165,10325
3901,Idaho,Kootenai,KMPO,1,47122348.19,16055,Manuf,3,10326
3901,Idaho,Kootenai,KMPO,1,47122348.19,16055,Retail,2,10327
3902,Idaho,Kootenai,KMPO,1,180803469.9,16055,Agfor,8,10328
3902,Idaho,Kootenai,KMPO,1,180803469.9,16055,Constr,12,10329
3902,Idaho,Kootenai,KMPO,1,180803469.9,16055,Education,10,10330
3902,Idaho,Kootenai,KMPO,1,180803469.9,16055,Households,162,10331
3902,Idaho,Kootenai,KMPO,1,180803469.9,16055,Retail,12,10332
3903,Idaho,Kootenai,KMPO,1,37783981.86,16055,Agfor,7,10333
3903,Idaho,Kootenai,KMPO,1,37783981.86,16055,Constr,1,10334
3903,Idaho,Kootenai,KMPO,1,37783981.86,16055,Households,42,10335
3904,Idaho,Kootenai,KMPO,1,56743937.02,16055,Constr,4,10336
3904,Idaho,Kootenai,KMPO,1,56743937.02,16055,Households,111,10337
3904,Idaho,Kootenai,KMPO,1,56743937.02,16055,Mining,3,10338
3904,Idaho,Kootenai,KMPO,1,56743937.02,16055,Service,2,10339
3906,Idaho,Kootenai,KMPO,1,45962428.36,16055,Constr,6,10340
3906,Idaho,Kootenai,KMPO,1,45962428.36,16055,Education,1,10341
3906,Idaho,Kootenai,KMPO,1,45962428.36,16055,Households,50,10342
3906,Idaho,Kootenai,KMPO,1,45962428.36,16055,Retail,8,10343
3906,Idaho,Kootenai,KMPO,1,45962428.36,16055,Service,10,10344
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Agfor,1,10345
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Constr,1,10346
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Households,377,10347
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Public,13,10348
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Retail,12,10349
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Service,23,10350
3907,Idaho,Kootenai,KMPO,1,169885213.2,16055,Whlsale,4,10351
3908,Idaho,Kootenai,KMPO,1,8475573.586,16055,Education,1,10352
3908,Idaho,Kootenai,KMPO,1,8475573.586,16055,Households,110,10353
3908,Idaho,Kootenai,KMPO,1,8475573.586,16055,Retail,46,10354
3908,Idaho,Kootenai,KMPO,1,8475573.586,16055,Service,2,10355
3909,Idaho,Kootenai,KMPO,1,33170717.23,16055,Education,5,10356
3909,Idaho,Kootenai,KMPO,1,33170717.23,16055,Households,109,10357
3909,Idaho,Kootenai,KMPO,1,33170717.23,16055,Retail,56,10358
3910,Idaho,Kootenai,KMPO,1,51800512.4,16055,Agfor,1,10359
3910,Idaho,Kootenai,KMPO,1,51800512.4,16055,Constr,1,10360
3910,Idaho,Kootenai,KMPO,1,51800512.4,16055,Households,96,10361
3910,Idaho,Kootenai,KMPO,1,51800512.4,16055,Service,1,10362
3913,Idaho,Kootenai,KMPO,1,131903216.1,16055,Constr,2,10363
3913,Idaho,Kootenai,KMPO,1,131903216.1,16055,Households,193,10364
3913,Idaho,Kootenai,KMPO,1,131903216.1,16055,Manuf,5,10365
3913,Idaho,Kootenai,KMPO,1,131903216.1,16055,Retail,5,10366
3914,Idaho,Kootenai,KMPO,1,169310165.7,16055,Households,90,10367
3914,Idaho,Kootenai,KMPO,1,169310165.7,16055,Service,13,10368
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Constr,29,10369
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Households,475,10370
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Manuf,2,10371
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Public,5,10372
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Retail,23,10373
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Service,19,10374
4103,Idaho,Kootenai,KMPO,1,11940920.37,16055,Trawhse,1,10375
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Constr,11,10376
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Households,4,10377
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Manuf,8,10378
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Retail,36,10379
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Service,2,10380
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Trawhse,19,10381
4104,Idaho,Kootenai,KMPO,1,1249967.755,16055,Whlsale,73,10382
4105,Idaho,Kootenai,KMPO,1,724949.7591,16055,Retail,2,10383
4105,Idaho,Kootenai,KMPO,1,724949.7591,16055,Whlsale,69,10384
4106,Idaho,Kootenai,KMPO,1,2596765.8,16055,Constr,16,10385
4106,Idaho,Kootenai,KMPO,1,2596765.8,16055,Households,275,10386
4106,Idaho,Kootenai,KMPO,1,2596765.8,16055,Retail,1,10387
4106,Idaho,Kootenai,KMPO,1,2596765.8,16055,Service,15,10388
4106,Idaho,Kootenai,KMPO,1,2596765.8,16055,Whlsale,19,10389
